ID,company,file_no,opened,closed,coverage,sub_coverage,reason,sub_reason,disposition,conclusion,recovery,status,duration
484,Cigna Health and Life Insurance Company,7001645,2020-03-25,2020-03-25,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Furnished Information,0,Closed,0
488,Hartford Casualty Insurance Company,7050487,2023-01-03,2023-01-25,Homeowners,Hazard,Underwriting,Nonrenewal,Company Position Substantiated,Non&ndash;Renewal Upheld,0,Closed,22
497,RepWest Insurance Company,7052502,2023-03-10,2023-03-20,General,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Refer&ndash;Judicial/Attorney,0,Closed,10
502,"Anthem Health Plans, Inc",7045487,2022-05-24,2022-06-10,Group,Health Only,Claim Handling,Coordination of Benefit,Company Position Substantiated,Justified,2359.34,Closed,17
503,"ConnectiCare Benefits, Inc.",7045506,2022-05-25,2022-06-10,A & H,Exchange,PolicyHolder Service,Policy Service Other,Company Position Overturned,Voluntary Reconsideration,262.62,Closed,16
504,"Anthem Health Plans, Inc",7044660,2022-04-25,2022-06-10,A & H,A & H,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,46
506,UnitedHealthcare Insurance Company,7045327,2022-05-18,2022-06-10,A & H,A & H,Claim Handling,Claim Delays,Claim Settled,Claim Paid,231,Closed,23
508,Utica First Insurance Company,7053384,2023-04-12,2023-05-02,Homeowners,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,20
512,"Cigna HealthCare of Connecticut, Inc",7045773,2022-06-09,2022-06-10,Individual,Medicare Prescription Drug/Part D,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,1
528,Cigna Health and Life Insurance Company,7045548,2022-05-27,2022-06-10,A & H,A & H,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,14
535,Hartford Underwriters Insurance Company,7040811,2021-11-11,2022-06-10,Individual Private Passenger,Liability,Claim Handling,Claim Delays,Company Position Substantiated,Company Position Upheld,0,Closed,211
536,ACE American Insurance Company,7049282,2022-11-10,2022-12-14,Homeowners,Liability,Claim Handling,Denial,Company Position Substantiated,Company Position Upheld,0,Closed,34
540,"Anthem Health Plans, Inc",7049229,2022-11-08,2022-12-14,Group,Health Only,Claim Handling,Medical Necessity,Company Position Substantiated,Coverage Denied,0,Closed,36
547,Cigna Health and Life Insurance Company,7000708,2020-02-24,2020-02-25,Individual,Medicare Supplement(Policies or Certs),PolicyHolder Service,Delays/No Response,Company Position Substantiated,No Action Necessary,0,Closed,1
550,Massachusetts Bay Insurance Company,7049768,2022-11-30,2022-12-14,Homeowners,Liability,Underwriting,Non&ndash;Renewal,Company Position Substantiated,Non&ndash;Renewal Upheld,0,Closed,14
563,United States Fire Insurance Company,7050801,2023-01-17,2023-03-20,Travel,Liability,Claim Handling,Claim Denial,Claim Settled,Company Position Upheld,0,Closed,62
569,Nationwide Mutual Insurance Company,7051235,2023-01-30,2023-03-20,Travel,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Questionable,9787,Closed,49
574,Transamerica Life Insurance Company,7045401,2022-05-20,2022-06-10,Individual Life,Term,Marketing & Sales,No Coverage/Premium Paid,No Action Requested/Required,Policy Restored/Reinstated,0,Closed,21
585,Indemnity Insurance Company of North America,7041570,2021-12-20,2022-06-10,Individual Private Passenger,Liability,Claim Handling,Denial,Company Position Substantiated,Company Position Upheld,0,Closed,172
590,"Anthem Health Plans, Inc",7050036,2022-12-12,2022-12-14,Individual,A & H,Claim Handling,Medical Necessity,Company Position Overturned,Coverage Granted,0,Closed,2
591,Twin City Fire Insurance Company,7054502,2023-05-22,2023-06-15,Commercial Multi&ndash;Peril,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,24
598,Cigna Health and Life Insurance Company,7005454,2021-01-13,2021-03-10,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Justified,1734.33,Closed,56
601,Empower Annuity Insurance Company,7043896,2022-03-22,2022-04-26,Individual Annuities,Fixed,Marketing & Sales,Summary of Benefits,Company Position Substantiated,Contract Provision,0,Closed,35
603,Cigna Health and Life Insurance Company,7042660,2022-02-03,2022-04-11,A & H,A & H,Claim Handling,Claim Procedure,Claim Settled,Claim Paid,320,Closed,67
607,Cigna Health and Life Insurance Company,7043420,2022-03-01,2022-04-04,Group,Dental,Claim Handling,Coordination of Benefit,Claim Settled,Claim Paid With Interest,0,Closed,34
610,Cigna Health and Life Insurance Company,7041344,2021-12-08,2022-01-12,A & H,Medicare,Underwriting,Cancellation,Company Position Substantiated,Premium Refund,504.78,Closed,35
615,Cigna Health and Life Insurance Company,7042396,2022-01-25,2022-03-25,A & H,A & H,Claim Handling,Provider Contract Issue,Company Position Substantiated,Company Position Upheld,0,Closed,59
621,"Anthem Health Plans, Inc",7050637,2023-01-09,2023-01-25,Individual,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,External Review Info Sent,0,Closed,16
622,"ConnectiCare Benefits, Inc.",7044965,2022-05-06,2022-06-13,Individual,Exchange,Underwriting,Cancellation,Company Position Substantiated,Furnished Information,0,Closed,38
625,Cigna Health and Life Insurance Company,7041679,2021-12-23,2022-01-27,Group,Health Only,Claim Handling,Network Adequacy,Company Position Substantiated,Furnished Information,0,Closed,35
630,"Anthem Health Plans, Inc",7053129,2023-04-03,2023-05-03,A & H,Health Only,Claim Handling,Provider Contract Issue,Company Position Substantiated,Provider Issue,600.51,Closed,30
631,ConnectiCare Inc,7045136,2022-05-12,2022-06-13,Group,Prescription,Claim Handling,Claim Procedure,Company Position Substantiated,Furnished Information,0,Closed,32
632,Cigna Health and Life Insurance Company,7042560,2022-02-01,2022-03-02,A & H,A & H,Claim Handling,Claim Delays,Claim Settled,Claim Paid,12011,Closed,29
634,Genworth Life Insurance Company,7045359,2022-05-19,2022-06-13,Individual,Long Term Care,Claim Handling,Claim Delays,Claim Settled,Claim Paid,0,Closed,25
635,Transamerica Life Insurance Company,7053343,2023-04-11,2023-05-03,A & H,A & H,Claim Handling,Claim Delay,Company Position Substantiated,Furnished Information,5006.79,Closed,22
636,"ConnectiCare Benefits, Inc.",7053142,2023-04-04,2023-05-03,Individual,Health Only,Claim Handling,Medical Necessity Denial,Company Position Substantiated,Coverage Granted,0,Closed,29
637,"Anthem Health Plans, Inc",7045260,2022-05-17,2022-06-13,A & H,Health Only,Claim Handling,Eligibility of Provider,Company Position Substantiated,Company Position Upheld,0,Closed,27
645,Cigna Health and Life Insurance Company,7041241,2021-12-02,2022-01-03,A & H,A & H,Claim Handling,Claim Procedure,Claim Settled,Claim Paid,303.36,Closed,32
647,"WellCare of Connecticut, Inc.",7045044,2022-05-10,2022-06-13,Individual,Medicare Advantage,Marketing & Sales,Producer Handling,Company Position Substantiated,Company Position Upheld,0,Closed,34
652,Cigna Health and Life Insurance Company,7041753,2021-12-29,2022-01-18,A & H,A & H,Claim Handling,Claim Delays,Claim Settled,Claim Paid,1181,Closed,20
661,"Anthem Health Plans, Inc",7053405,2023-04-13,2023-05-03,Group,Health Only,PolicyHolder Service,Credentialing Delay,Company Position Substantiated,Provider Issue,0,Closed,20
666,Cigna Health and Life Insurance Company,7042381,2022-01-25,2022-03-17,A & H,A & H,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,51
669,"Anthem Health Plans, Inc",7052003,2023-02-23,2023-05-03,A & H,A & H,Claim Handling,Claim Delays,Claim Settled,Claim Paid With Interest,3826.7,Closed,69
672,"Anthem Health Plans, Inc",7052995,2023-03-28,2023-05-03,A & H,Health Only,Claim Handling,Provider Contract Issue,Claim Settled,Provider Issue,3743.34,Closed,36
676,Fidelity National Title Insurance Company,7052911,2023-03-27,2023-05-03,Homeowners,Hazard,Claim Handling,Adjuster Handling,Company Position Substantiated,Company Position Upheld,0,Closed,37
682,American Pet Insurance Company,7046756,2022-07-25,2023-01-25,Pet Insurance,Liability,Claim Handling,Claim Delays,Claim Settled,Claim Paid,0,Closed,184
684,"Anthem Health Plans, Inc",7053319,2023-04-11,2023-05-03,Group,Health Only,Claim Handling,Provider Contract Issue,Company Position Overturned,Provider Issue,0,Closed,22
693,Brighthouse Life Insurance Company,7049829,2022-12-01,2023-05-03,Individual Annuities,Fixed,PolicyHolder Service,Policy Service Delay by Insurer,Compromised Settlement/Resolution,Furnished Information,0,Closed,153
696,Cigna Health and Life Insurance Company,7043492,2022-03-03,2022-04-12,A & H,A & H,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,40
698,GEICO General Insurance Company,7054257,2023-05-12,2023-06-15,Individual Private Passenger,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,34
699,Allstate Fire and Casualty Insurance Company,7052173,2023-03-01,2023-03-21,Individual Private Passenger,Liability,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,20
705,Cigna Health and Life Insurance Company,7041921,2022-01-06,2022-02-22,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,47
707,Cigna Health and Life Insurance Company,7042148,2022-01-18,2022-01-18,Individual Private Passenger,Liability,Claim Handling,Mental Health Parity,Company Position Substantiated,Company Position Upheld,0,Closed,0
708,Cigna Health and Life Insurance Company,7040927,2021-11-16,2021-12-28,A & H,A & H,Claim Handling,Denial,Claim Settled,Claim Paid,1627.79,Closed,42
712,Empower Annuity Insurance Company,7018362,2019-12-11,2019-12-31,Individual Annuities,Liability,PolicyHolder Service,Delays/No Response,Company Position Substantiated,Corrective Action,0,Closed,20
715,"Anthem Health Plans, Inc",7052725,2023-03-17,2023-03-21,Group,Health Only,Claim Handling,Provider Contract Issue,Company Position Substantiated,Furnished Information,0,Closed,4
716,Homesite Insurance Company,7051401,2023-02-03,2023-03-21,Homeowners,Liability,Claim Handling,Adjuster Handling,Company Position Substantiated,Corrective Action,0,Closed,46
718,Essentia Insurance Company,7050796,2023-01-17,2023-03-21,Individual Private Passenger,Liability,Claim Handling,Claim Delays,Company Position Substantiated,Corrective Action,6494.51,Closed,63
719,Cigna Health and Life Insurance Company,7041532,2021-12-17,2021-12-22,Individual Private Passenger,Liability,Claim Handling,Mental Health Parity,Company Position Substantiated,Company Position Upheld,0,Closed,5
720,Cigna Health and Life Insurance Company,7041150,2021-11-26,2022-01-03,A & H,A & H,Claim Handling,Denial,Company Position Substantiated,Company Position Upheld,0,Closed,38
722,Progressive Direct Insurance Company,7053425,2023-04-14,2023-05-03,Individual Private Passenger,Liability,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,19
728,LM Insurance Corporation,7052069,2023-02-27,2023-03-21,Workers&squo; Compensation,Liability,Underwriting,Audit Dispute,Company Position Substantiated,Company Position Upheld,0,Closed,22
729,Cigna Health and Life Insurance Company,7043654,2022-03-09,2022-04-21,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,43
731,"Anthem Health Plans, Inc",7043994,2022-03-28,2022-06-14,Group,Health Only,Claim Handling,Eligibility of Provider,Company Position Overturned,Company Position Upheld,112,Closed,78
732,"ConnectiCare Insurance Company, Inc",7045182,2022-05-13,2022-06-14,A & H,A & H,PolicyHolder Service,Notice Requirements,Company Position Substantiated,Corrective Action,0,Closed,32
733,Ohio Mutual Insurance Company,7052476,2023-03-10,2023-03-21,Individual Private Passenger,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Additional Money Received,310,Closed,11
734,Citizens Insurance Company of America,7045312,2022-05-18,2022-06-14,Commercial Multi&ndash;Peril,Liability,Claim Handling,Adjuster Handling,Company Position Substantiated,Corrective Action,169917.33,Closed,27
736,Property and Casualty Insurance Company of Hartford,7052095,2023-02-27,2023-03-21,Homeowners,Hazard,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Refer To Appraisal,0,Closed,22
739,"ConnectiCare Benefits, Inc.",7045316,2022-05-18,2022-06-14,Individual,Health Only,Marketing & Sales,No Coverage/Premium Paid,Company Position Overturned,Policy Restored/Reinstated,0,Closed,27
740,Cigna Health and Life Insurance Company,7043036,2022-02-15,2022-05-10,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,84
745,Travelers Personal Insurance Company,7052590,2023-03-14,2023-03-21,Homeowners,Liability,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,7
748,"Anthem Health Plans, Inc",7045440,2022-05-23,2022-06-14,A & H,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,22
758,"ConnectiCare Insurance Company, Inc",7045292,2022-05-17,2022-06-14,A & H,Health Only,Claim Handling,Denial,Claim Settled,Claim Paid,1978.62,Closed,28
763,Commerce Insurance Company (The),7053178,2023-04-04,2023-05-03,Individual Private Passenger,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Refer&ndash;Judicial/Attorney,0,Closed,29
764,Cigna Health and Life Insurance Company,7044184,2022-04-05,2022-05-03,A & H,A & H,Claim Handling,Claim Delays,Claim Settled,Claim Paid,51.02,Closed,28
766,CSAA Affinity Insurance Company,7051119,2023-01-24,2023-03-21,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,56
767,"Anthem Health Plans, Inc",7051750,2023-02-15,2023-03-21,A & H,Liability,Claim Handling,Provider Contract Issue,Company Position Overturned,Company Position Upheld,3076.92,Closed,34
779,Liberty Mutual Fire Insurance Company,7045399,2022-05-20,2022-06-15,Homeowners,Liability,PolicyHolder Service,Premium/Notice,Company Position Substantiated,Justified,0,Closed,26
780,Transamerica Life Insurance Company,7043335,2022-02-24,2022-06-15,Individual,A & H,PolicyHolder Service,Policy Information,Company Position Substantiated,Furnished Information,0,Closed,111
788,"Anthem Health Plans, Inc",7045701,2022-06-06,2022-06-15,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Furnished Information,0,Closed,9
798,Evanston Insurance Company,7052571,2023-03-13,2023-05-03,Homeowners,Surplus Lines,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,51
799,Transamerica Life Insurance Company,7053696,2023-04-25,2023-06-16,Individual,Long Term Care,Claim Handling,Claim Delay,Company Position Substantiated,Claim Paid,0,Closed,52
800,Standard Fire Insurance Company (The),7051915,2023-02-21,2023-03-21,Homeowners,Hazard,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,28
802,NGM Insurance Company,7048538,2022-10-11,2022-11-01,Homeowners,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,21
803,Cigna Health and Life Insurance Company,7055131,2023-06-14,2023-06-16,A & H,A & H,Claim Handling,External Review,Company Position Substantiated,Company Position Upheld,0,Closed,2
