ID,company,file_no,opened,closed,coverage,sub_coverage,reason,sub_reason,disposition,conclusion,recovery,status,duration
476,Infinity Standard Insurance Company,7052242,3 03 2023,20 03 2023,Commercial,Liability,Claim Handling,Adjuster Handling,Company Position Substantiated,Company Position Upheld,0,Closed,17
479,Farmers Group Property and Casualty Insurance Company,7051935,22 02 2023,20 03 2023,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Claim Settled,Justified,1515.49,Closed,26
482,Cigna Health and Life Insurance Company,7003436,29 07 2020,31 08 2020,Group,Dental,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Furnished Information,20,Closed,33
484,Cigna Health and Life Insurance Company,7001645,25 03 2020,25 03 2020,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Furnished Information,0,Closed,0
488,Hartford Casualty Insurance Company,7050487,3 01 2023,25 01 2023,Homeowners,Hazard,Underwriting,Nonrenewal,Company Position Substantiated,Non&ndash;Renewal Upheld,0,Closed,22
497,RepWest Insurance Company,7052502,10 03 2023,20 03 2023,General,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Refer&ndash;Judicial/Attorney,0,Closed,10
502,"Anthem Health Plans, Inc",7045487,24 05 2022,10 06 2022,Group,Health Only,Claim Handling,Coordination of Benefit,Company Position Substantiated,Justified,2359.34,Closed,17
503,"ConnectiCare Benefits, Inc.",7045506,25 05 2022,10 06 2022,A & H,Exchange,PolicyHolder Service,Policy Service Other,Company Position Overturned,Voluntary Reconsideration,262.62,Closed,16
504,"Anthem Health Plans, Inc",7044660,25 04 2022,10 06 2022,A & H,A & H,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,46
506,UnitedHealthcare Insurance Company,7045327,18 05 2022,10 06 2022,A & H,A & H,Claim Handling,Claim Delays,Claim Settled,Claim Paid,231,Closed,23
508,Utica First Insurance Company,7053384,12 04 2023,2 05 2023,Homeowners,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,20
512,"Cigna HealthCare of Connecticut, Inc",7045773,9 06 2022,10 06 2022,Individual,Medicare Prescription Drug/Part D,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,1
528,Cigna Health and Life Insurance Company,7045548,27 05 2022,10 06 2022,A & H,A & H,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,14
535,Hartford Underwriters Insurance Company,7040811,11 11 2021,10 06 2022,Individual Private Passenger,Liability,Claim Handling,Claim Delays,Company Position Substantiated,Company Position Upheld,0,Closed,211
536,ACE American Insurance Company,7049282,10 11 2022,14 12 2022,Homeowners,Liability,Claim Handling,Denial,Company Position Substantiated,Company Position Upheld,0,Closed,34
540,"Anthem Health Plans, Inc",7049229,8 11 2022,14 12 2022,Group,Health Only,Claim Handling,Medical Necessity,Company Position Substantiated,Coverage Denied,0,Closed,36
547,Cigna Health and Life Insurance Company,7000708,24 02 2020,25 02 2020,Individual,Medicare Supplement(Policies or Certs),PolicyHolder Service,Delays/No Response,Company Position Substantiated,No Action Necessary,0,Closed,1
550,Massachusetts Bay Insurance Company,7049768,30 11 2022,14 12 2022,Homeowners,Liability,Underwriting,Non&ndash;Renewal,Company Position Substantiated,Non&ndash;Renewal Upheld,0,Closed,14
563,United States Fire Insurance Company,7050801,17 01 2023,20 03 2023,Travel,Liability,Claim Handling,Claim Denial,Claim Settled,Company Position Upheld,0,Closed,62
569,Nationwide Mutual Insurance Company,7051235,30 01 2023,20 03 2023,Travel,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Questionable,9787,Closed,49
574,Transamerica Life Insurance Company,7045401,20 05 2022,10 06 2022,Individual Life,Term,Marketing & Sales,No Coverage/Premium Paid,No Action Requested/Required,Policy Restored/Reinstated,0,Closed,21
585,Indemnity Insurance Company of North America,7041570,20 12 2021,10 06 2022,Individual Private Passenger,Liability,Claim Handling,Denial,Company Position Substantiated,Company Position Upheld,0,Closed,172
590,"Anthem Health Plans, Inc",7050036,12 12 2022,14 12 2022,Individual,A & H,Claim Handling,Medical Necessity,Company Position Overturned,Coverage Granted,0,Closed,2
591,Twin City Fire Insurance Company,7054502,22 05 2023,15 06 2023,Commercial Multi&ndash;Peril,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,24
598,Cigna Health and Life Insurance Company,7005454,13 01 2021,10 03 2021,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Justified,1734.33,Closed,56
601,Empower Annuity Insurance Company,7043896,22 03 2022,26 04 2022,Individual Annuities,Fixed,Marketing & Sales,Summary of Benefits,Company Position Substantiated,Contract Provision,0,Closed,35
603,Cigna Health and Life Insurance Company,7042660,3 02 2022,11 04 2022,A & H,A & H,Claim Handling,Claim Procedure,Claim Settled,Claim Paid,320,Closed,67
607,Cigna Health and Life Insurance Company,7043420,1 03 2022,4 04 2022,Group,Dental,Claim Handling,Coordination of Benefit,Claim Settled,Claim Paid With Interest,0,Closed,34
610,Cigna Health and Life Insurance Company,7041344,8 12 2021,12 01 2022,A & H,Medicare,Underwriting,Cancellation,Company Position Substantiated,Premium Refund,504.78,Closed,35
615,Cigna Health and Life Insurance Company,7042396,25 01 2022,25 03 2022,A & H,A & H,Claim Handling,Provider Contract Issue,Company Position Substantiated,Company Position Upheld,0,Closed,59
621,"Anthem Health Plans, Inc",7050637,9 01 2023,25 01 2023,Individual,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,External Review Info Sent,0,Closed,16
622,"ConnectiCare Benefits, Inc.",7044965,6 05 2022,13 06 2022,Individual,Exchange,Underwriting,Cancellation,Company Position Substantiated,Furnished Information,0,Closed,38
625,Cigna Health and Life Insurance Company,7041679,23 12 2021,27 01 2022,Group,Health Only,Claim Handling,Network Adequacy,Company Position Substantiated,Furnished Information,0,Closed,35
630,"Anthem Health Plans, Inc",7053129,3 04 2023,3 05 2023,A & H,Health Only,Claim Handling,Provider Contract Issue,Company Position Substantiated,Provider Issue,600.51,Closed,30
631,ConnectiCare Inc,7045136,12 05 2022,13 06 2022,Group,Prescription,Claim Handling,Claim Procedure,Company Position Substantiated,Furnished Information,0,Closed,32
632,Cigna Health and Life Insurance Company,7042560,1 02 2022,2 03 2022,A & H,A & H,Claim Handling,Claim Delays,Claim Settled,Claim Paid,12011,Closed,29
634,Genworth Life Insurance Company,7045359,19 05 2022,13 06 2022,Individual,Long Term Care,Claim Handling,Claim Delays,Claim Settled,Claim Paid,0,Closed,25
635,Transamerica Life Insurance Company,7053343,11 04 2023,3 05 2023,A & H,A & H,Claim Handling,Claim Delay,Company Position Substantiated,Furnished Information,5006.79,Closed,22
636,"ConnectiCare Benefits, Inc.",7053142,4 04 2023,3 05 2023,Individual,Health Only,Claim Handling,Medical Necessity Denial,Company Position Substantiated,Coverage Granted,0,Closed,29
637,"Anthem Health Plans, Inc",7045260,17 05 2022,13 06 2022,A & H,Health Only,Claim Handling,Eligibility of Provider,Company Position Substantiated,Company Position Upheld,0,Closed,27
645,Cigna Health and Life Insurance Company,7041241,2 12 2021,3 01 2022,A & H,A & H,Claim Handling,Claim Procedure,Claim Settled,Claim Paid,303.36,Closed,32
647,"WellCare of Connecticut, Inc.",7045044,10 05 2022,13 06 2022,Individual,Medicare Advantage,Marketing & Sales,Producer Handling,Company Position Substantiated,Company Position Upheld,0,Closed,34
652,Cigna Health and Life Insurance Company,7041753,29 12 2021,18 01 2022,A & H,A & H,Claim Handling,Claim Delays,Claim Settled,Claim Paid,1181,Closed,20
661,"Anthem Health Plans, Inc",7053405,13 04 2023,3 05 2023,Group,Health Only,PolicyHolder Service,Credentialing Delay,Company Position Substantiated,Provider Issue,0,Closed,20
666,Cigna Health and Life Insurance Company,7042381,25 01 2022,17 03 2022,A & H,A & H,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,51
669,"Anthem Health Plans, Inc",7052003,23 02 2023,3 05 2023,A & H,A & H,Claim Handling,Claim Delays,Claim Settled,Claim Paid With Interest,3826.7,Closed,69
672,"Anthem Health Plans, Inc",7052995,28 03 2023,3 05 2023,A & H,Health Only,Claim Handling,Provider Contract Issue,Claim Settled,Provider Issue,3743.34,Closed,36
676,Fidelity National Title Insurance Company,7052911,27 03 2023,3 05 2023,Homeowners,Hazard,Claim Handling,Adjuster Handling,Company Position Substantiated,Company Position Upheld,0,Closed,37
682,American Pet Insurance Company,7046756,25 07 2022,25 01 2023,Pet Insurance,Liability,Claim Handling,Claim Delays,Claim Settled,Claim Paid,0,Closed,184
684,"Anthem Health Plans, Inc",7053319,11 04 2023,3 05 2023,Group,Health Only,Claim Handling,Provider Contract Issue,Company Position Overturned,Provider Issue,0,Closed,22
693,Brighthouse Life Insurance Company,7049829,1 12 2022,3 05 2023,Individual Annuities,Fixed,PolicyHolder Service,Policy Service Delay by Insurer,Compromised Settlement/Resolution,Furnished Information,0,Closed,153
696,Cigna Health and Life Insurance Company,7043492,3 03 2022,12 04 2022,A & H,A & H,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,40
698,GEICO General Insurance Company,7054257,12 05 2023,15 06 2023,Individual Private Passenger,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,34
699,Allstate Fire and Casualty Insurance Company,7052173,1 03 2023,21 03 2023,Individual Private Passenger,Liability,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,20
705,Cigna Health and Life Insurance Company,7041921,6 01 2022,22 02 2022,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,47
707,Cigna Health and Life Insurance Company,7042148,18 01 2022,18 01 2022,Individual Private Passenger,Liability,Claim Handling,Mental Health Parity,Company Position Substantiated,Company Position Upheld,0,Closed,0
708,Cigna Health and Life Insurance Company,7040927,16 11 2021,28 12 2021,A & H,A & H,Claim Handling,Denial,Claim Settled,Claim Paid,1627.79,Closed,42
712,Empower Annuity Insurance Company,7018362,11 12 2019,31 12 2019,Individual Annuities,Liability,PolicyHolder Service,Delays/No Response,Company Position Substantiated,Corrective Action,0,Closed,20
715,"Anthem Health Plans, Inc",7052725,17 03 2023,21 03 2023,Group,Health Only,Claim Handling,Provider Contract Issue,Company Position Substantiated,Furnished Information,0,Closed,4
716,Homesite Insurance Company,7051401,3 02 2023,21 03 2023,Homeowners,Liability,Claim Handling,Adjuster Handling,Company Position Substantiated,Corrective Action,0,Closed,46
718,Essentia Insurance Company,7050796,17 01 2023,21 03 2023,Individual Private Passenger,Liability,Claim Handling,Claim Delays,Company Position Substantiated,Corrective Action,6494.51,Closed,63
719,Cigna Health and Life Insurance Company,7041532,17 12 2021,22 12 2021,Individual Private Passenger,Liability,Claim Handling,Mental Health Parity,Company Position Substantiated,Company Position Upheld,0,Closed,5
720,Cigna Health and Life Insurance Company,7041150,26 11 2021,3 01 2022,A & H,A & H,Claim Handling,Denial,Company Position Substantiated,Company Position Upheld,0,Closed,38
722,Progressive Direct Insurance Company,7053425,14 04 2023,3 05 2023,Individual Private Passenger,Liability,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,19
728,LM Insurance Corporation,7052069,27 02 2023,21 03 2023,Workers&squo; Compensation,Liability,Underwriting,Audit Dispute,Company Position Substantiated,Company Position Upheld,0,Closed,22
729,Cigna Health and Life Insurance Company,7043654,9 03 2022,21 04 2022,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,43
731,"Anthem Health Plans, Inc",7043994,28 03 2022,14 06 2022,Group,Health Only,Claim Handling,Eligibility of Provider,Company Position Overturned,Company Position Upheld,112,Closed,78
732,"ConnectiCare Insurance Company, Inc",7045182,13 05 2022,14 06 2022,A & H,A & H,PolicyHolder Service,Notice Requirements,Company Position Substantiated,Corrective Action,0,Closed,32
733,Ohio Mutual Insurance Company,7052476,10 03 2023,21 03 2023,Individual Private Passenger,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Additional Money Received,310,Closed,11
734,Citizens Insurance Company of America,7045312,18 05 2022,14 06 2022,Commercial Multi&ndash;Peril,Liability,Claim Handling,Adjuster Handling,Company Position Substantiated,Corrective Action,169917.33,Closed,27
736,Property and Casualty Insurance Company of Hartford,7052095,27 02 2023,21 03 2023,Homeowners,Hazard,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Refer To Appraisal,0,Closed,22
739,"ConnectiCare Benefits, Inc.",7045316,18 05 2022,14 06 2022,Individual,Health Only,Marketing & Sales,No Coverage/Premium Paid,Company Position Overturned,Policy Restored/Reinstated,0,Closed,27
740,Cigna Health and Life Insurance Company,7043036,15 02 2022,10 05 2022,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,84
745,Travelers Personal Insurance Company,7052590,14 03 2023,21 03 2023,Homeowners,Liability,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,7
748,"Anthem Health Plans, Inc",7045440,23 05 2022,14 06 2022,A & H,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,22
758,"ConnectiCare Insurance Company, Inc",7045292,17 05 2022,14 06 2022,A & H,Health Only,Claim Handling,Denial,Claim Settled,Claim Paid,1978.62,Closed,28
763,Commerce Insurance Company (The),7053178,4 04 2023,3 05 2023,Individual Private Passenger,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Refer&ndash;Judicial/Attorney,0,Closed,29
764,Cigna Health and Life Insurance Company,7044184,5 04 2022,3 05 2022,A & H,A & H,Claim Handling,Claim Delays,Claim Settled,Claim Paid,51.02,Closed,28
766,CSAA Affinity Insurance Company,7051119,24 01 2023,21 03 2023,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,56
767,"Anthem Health Plans, Inc",7051750,15 02 2023,21 03 2023,A & H,Liability,Claim Handling,Provider Contract Issue,Company Position Overturned,Company Position Upheld,3076.92,Closed,34
779,Liberty Mutual Fire Insurance Company,7045399,20 05 2022,15 06 2022,Homeowners,Liability,PolicyHolder Service,Premium/Notice,Company Position Substantiated,Justified,0,Closed,26
780,Transamerica Life Insurance Company,7043335,24 02 2022,15 06 2022,Individual,A & H,PolicyHolder Service,Policy Information,Company Position Substantiated,Furnished Information,0,Closed,111
788,"Anthem Health Plans, Inc",7045701,6 06 2022,15 06 2022,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Furnished Information,0,Closed,9
798,Evanston Insurance Company,7052571,13 03 2023,3 05 2023,Homeowners,Surplus Lines,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,51
799,Transamerica Life Insurance Company,7053696,25 04 2023,16 06 2023,Individual,Long Term Care,Claim Handling,Claim Delay,Company Position Substantiated,Claim Paid,0,Closed,52
